# Anchor Positions (JSON format)
"{""TWR0"": [0.0, 0.0, 0.0], ""TWR1"": [15.4, 0.0, 0.0], ""TWR2"": [4.09, 6.82, 0.0]}"

timestamp,TWR0_distance,TWR0_nlos,TWR0_horizontal_angle,TWR0_elevation_angle,TWR1_distance,TWR1_nlos,TWR1_horizontal_angle,TWR1_elevation_angle,TWR2_distance,TWR2_nlos,TWR2_horizontal_angle,TWR2_elevation_angle,estimated_x,estimated_y,estimated_z
1760579798.0719652,14.36,nLOS,50.23,0.66,2.27,LOS,-15.51,60.0,15.31,LOS,-3.11,-60.0,14.899690775808953,-2.6939493604354943,0.0
1760579798.2080998,14.4,LOS,57.4,6.69,2.22,LOS,-15.56,60.0,13.87,nLOS,9.42,-60.0,14.438723806791215,-2.1206867720014175,0.0
1760579798.344843,14.36,nLOS,46.11,-60.0,2.19,LOS,-15.42,60.0,13.78,nLOS,-15.1,60.0,14.394588477554647,-2.0584496446520566,0.0
1760579798.5179365,14.39,LOS,31.11,-1.61,2.21,LOS,-15.7,60.0,13.92,nLOS,21.11,17.23,14.454759270305951,-2.134168766404569,0.0
1760579798.648473,14.39,LOS,33.48,7.27,2.23,LOS,-15.69,60.0,13.87,nLOS,19.24,18.11,14.429434775314187,-2.128661555016869,0.0
1760579798.7765815,14.37,nLOS,35.11,0.1,2.22,LOS,-15.9,60.0,13.79,nLOS,26.4,23.37,14.392894220363324,-2.086336790448747,0.0
1760579798.958538,14.33,nLOS,32.93,-4.11,2.25,LOS,-15.31,60.0,13.91,nLOS,9.86,18.4,14.402656262346959,-2.1621349159439798,0.0
1760579799.046722,14.35,nLOS,35.14,-1.11,2.24,LOS,-15.87,60.0,13.9,nLOS,12.1,16.47,14.41400678831623,-2.1497929464991774,0.0
1760579799.1767573,14.27,nLOS,34.11,2.66,2.27,LOS,-14.13,60.0,13.88,nLOS,18.52,17.25,14.350920908758475,-2.1653221504741778,0.0
1760579799.307054,14.38,nLOS,42.41,0.18,2.25,LOS,-15.15,60.0,14.29,nLOS,20.12,12.26,14.5668265514768,-2.3152220863544493,0.0
1760579799.452045,14.37,nLOS,41.1,4.12,2.2,LOS,-15.69,60.0,13.91,nLOS,20.81,9.11,14.443468729595791,-2.122386398177178,0.0
1760579799.5882823,14.27,nLOS,36.31,-1.42,2.29,LOS,-15.74,60.0,13.96,nLOS,12.6,27.46,14.371952737484929,-2.2154776557209788,0.0
1760579799.7220829,14.33,nLOS,34.69,1.3,2.27,LOS,-15.12,60.0,13.92,nLOS,25.92,35.22,14.398899121557175,-2.182080566217149,0.0
1760579799.901189,14.37,nLOS,34.12,6.52,2.35,nLOS,-14.78,60.0,13.93,nLOS,16.9,13.1,14.39573854912051,-2.24852501695284,0.0
1760579799.9897554,14.35,nLOS,32.11,4.63,2.41,nLOS,-16.47,-60.0,14.06,nLOS,8.35,-1.78,14.408533497974886,-2.350150185266461,0.0
1760579800.1194353,14.34,nLOS,34.34,0.98,2.6,nLOS,-28.51,60.0,13.94,nLOS,20.13,18.13,14.288552227245226,-2.448091191569533,0.0
1760579800.2520366,14.37,nLOS,43.62,-3.53,2.3,LOS,-19.29,-60.0,14.06,nLOS,48.67,49.79,14.460759043927487,-2.2634441932166722,0.0
1760579800.4282565,14.31,nLOS,32.56,3.84,2.24,nLOS,-16.85,60.0,14.04,nLOS,12.63,21.4,14.441417063083936,-2.209378785535909,0.0
1760579800.570719,14.37,LOS,36.62,0.52,2.27,nLOS,-18.12,-60.0,13.94,nLOS,16.79,19.54,14.428735069646619,-2.190038984921149,0.0
1760579800.7091994,14.39,nLOS,30.11,1.2,2.2,LOS,-15.1,60.0,14.16,nLOS,24.69,25.48,14.544579380876211,-2.224383062336927,0.0
1760579800.850447,14.36,nLOS,44.62,-1.51,2.22,LOS,-15.1,60.0,14.04,nLOS,19.16,17.5,14.47718041611316,-2.192570886493085,0.0
1760579800.9824655,14.31,nLOS,33.11,-1.59,2.22,LOS,-16.2,60.0,14.04,nLOS,10.75,17.23,14.44875432887835,-2.1936743871208595,0.0
1760579801.1122987,14.38,nLOS,33.66,1.13,2.25,LOS,-15.44,60.0,14.0,nLOS,17.8,9.9,14.463303714343727,-2.199219440458629,0.0
1760579801.2410254,14.31,nLOS,39.1,-5.69,2.19,LOS,-16.0,60.0,13.88,LOS,28.1,-60.0,14.402634763390473,-2.1024019852482914,0.0
1760579801.3729136,14.32,nLOS,41.9,3.12,2.23,LOS,-15.66,60.0,14.02,nLOS,18.77,15.89,14.44363658600123,-2.1930149794548597,0.0
1760579801.514724,14.34,LOS,44.69,-60.0,2.26,LOS,-15.11,60.0,13.93,LOS,26.3,-60.0,14.41180110163725,-2.1783805463981203,0.0
1760579801.6466782,14.32,nLOS,44.31,-2.11,2.2,LOS,-15.48,60.0,13.83,LOS,23.2,-60.0,14.386649936658078,-2.0884267543321893,0.0
1760579801.77907,14.32,nLOS,43.33,-5.98,2.24,LOS,-15.13,60.0,13.81,LOS,14.61,-60.0,14.364853422635964,-2.110981575847399,0.0
1760579801.9114957,14.3,LOS,35.61,-1.93,2.24,LOS,-15.6,60.0,13.72,nLOS,3.13,-60.0,14.321442576210028,-2.0707604686751506,0.0
1760579802.0436063,14.24,LOS,32.36,-60.0,2.32,LOS,-13.12,60.0,13.72,LOS,11.64,-60.0,14.258828418075359,-2.132775973159036,0.0
1760579802.1733325,14.19,nLOS,23.86,-1.14,2.32,LOS,-14.15,60.0,13.74,LOS,4.93,-60.0,14.238423413858088,-2.1414838116656822,0.0
1760579802.3410747,14.13,nLOS,32.12,-1.47,2.35,LOS,-14.9,60.0,13.49,nLOS,-9.11,-60.0,14.106581378407498,-2.0439722879117874,0.0
1760579802.4787152,14.0,nLOS,34.8,-9.12,2.36,LOS,-14.1,60.0,13.61,LOS,-19.45,-60.0,14.075283908635916,-2.1074791426256847,0.0
1760579802.6300445,14.04,nLOS,23.84,-3.11,2.31,LOS,-14.1,60.0,13.59,LOS,-17.28,-60.0,14.10861898825249,-2.0599661941095477,0.0
1760579802.8222237,14.0,LOS,33.65,-60.0,2.33,LOS,-13.11,60.0,13.42,LOS,-22.87,-60.0,14.021162013924078,-1.9884700242761528,0.0
1760579802.9181306,13.88,nLOS,25.48,-7.11,2.35,LOS,-13.12,60.0,13.43,nLOS,-24.18,-60.0,13.954669523670056,-2.0047011422468075,0.0
1760579803.0525699,13.91,nLOS,32.7,-13.36,2.42,LOS,-13.4,60.0,13.29,LOS,-24.33,-60.0,13.895651367289908,-1.9851129515151285,0.0
1760579803.1813965,13.87,LOS,25.11,-10.0,2.43,LOS,-13.38,60.0,13.42,LOS,-16.79,-35.12,13.915219940489935,-2.0607397178652356,0.0
1760579803.316032,13.83,nLOS,33.43,-5.57,2.4,LOS,-13.98,60.0,13.39,LOS,-13.4,-32.96,13.896102312946848,-2.020098686450571,0.0
1760579803.4479392,13.86,LOS,26.29,-3.12,2.36,LOS,-13.79,60.0,13.39,LOS,-12.39,-31.78,13.926991986879958,-1.990488305550848,0.0
1760579803.5919406,13.77,nLOS,25.82,-4.87,2.42,LOS,-13.66,60.0,13.33,LOS,-11.7,-31.1,13.837600708157915,-2.0004619464244415,0.0
1760579803.7259982,13.71,nLOS,22.45,-2.43,2.47,LOS,-13.38,60.0,13.3,LOS,-9.6,-31.11,13.777615434712404,-2.0195457336595886,0.0
1760579803.9058392,13.6,nLOS,21.1,-1.98,2.56,LOS,-12.71,60.0,13.23,LOS,-9.98,-37.22,13.663638825027999,-2.043496628633116,0.0
1760579803.9946709,13.57,nLOS,21.54,-10.22,2.57,LOS,-12.41,60.0,13.27,LOS,-10.43,-34.26,13.657490117582629,-2.072221795802419,0.0
1760579804.1312985,None,None,None,None,2.54,LOS,-12.89,60.0,13.24,LOS,-10.11,-28.68,None,None,None
1760579804.291776,13.5,nLOS,13.57,-12.11,2.58,LOS,-11.11,60.0,13.16,LOS,-9.49,-60.0,13.583444865268527,-2.012790107890006,0.0
1760579804.4219954,13.55,nLOS,19.39,-12.41,2.58,LOS,-12.9,60.0,13.1,nLOS,-9.67,-16.2,13.589015343369184,-1.980212536354697,0.0
1760579804.6024766,13.46,LOS,19.47,-14.31,2.65,LOS,-12.46,60.0,13.01,nLOS,-10.9,-42.11,13.488062004579861,-1.9737490123128134,0.0
1760579804.698658,13.44,nLOS,16.4,-12.64,2.58,LOS,-11.11,60.0,12.87,nLOS,-3.11,60.0,13.463489502511514,-1.8303387316522908,0.0
1760579804.8292444,13.47,nLOS,12.13,-8.12,2.66,LOS,-12.39,60.0,12.99,nLOS,0.54,60.0,13.482582439320437,-1.9696976320593511,0.0
1760579804.9620397,13.4,nLOS,17.13,-7.11,2.65,LOS,-11.48,60.0,13.03,nLOS,0.11,-18.22,13.465105184317405,-1.9822865897223247,0.0
1760579805.09409,13.33,nLOS,24.32,-12.66,2.7,LOS,-10.69,60.0,13.03,nLOS,-6.71,-12.5,13.410485535397813,-2.015961600726674,0.0
1760579805.223531,13.32,nLOS,28.19,-10.3,2.71,LOS,-11.28,60.0,12.98,LOS,-6.31,-13.1,13.38618145305766,-1.9920005180071871,0.0
1760579805.3543212,13.26,nLOS,25.11,-11.11,2.76,LOS,-11.89,60.0,12.97,nLOS,-6.12,-15.43,13.333360686161821,-2.019816610140525,0.0
1760579805.4849608,13.15,nLOS,19.11,-6.12,2.76,LOS,-10.11,60.0,12.86,nLOS,-5.17,60.0,13.24794616657919,-1.9426226008466574,0.0
1760579805.6161876,13.15,nLOS,20.12,-11.89,2.78,LOS,-10.3,60.0,12.75,nLOS,-8.15,-60.0,13.207202625452291,-1.88496770455989,0.0
1760579805.8020794,13.11,LOS,22.68,-10.57,2.83,LOS,-10.89,60.0,12.79,nLOS,-8.0,-60.0,13.17883810638994,-1.9469331981076576,0.0
1760579805.8918226,13.1,LOS,19.85,-7.12,2.83,LOS,-10.1,60.0,12.8,nLOS,-9.5,-17.53,13.17703735151931,-1.9528937221537432,0.0
1760579806.0292177,13.03,LOS,13.11,-9.12,2.86,LOS,-11.19,60.0,12.61,nLOS,-14.11,60.0,13.077021021037256,-1.841274876185352,0.0
1760579806.2074819,12.94,nLOS,17.74,-14.46,2.87,LOS,-10.12,60.0,13.68,nLOS,24.48,-42.96,13.341464638826746,-2.48977203901109,0.0
1760579806.331151,12.98,LOS,16.81,-14.62,2.89,LOS,-10.43,60.0,12.71,nLOS,-28.12,-60.0,13.069191489550699,-1.9298267322177731,0.0
1760579806.458647,12.95,LOS,9.56,-7.11,2.93,LOS,-9.97,60.0,12.61,nLOS,-32.47,-60.0,13.009824942732495,-1.8888990802049546,0.0
1760579806.593463,12.89,nLOS,7.83,-12.96,3.05,LOS,-10.16,60.0,12.53,nLOS,-14.24,-52.12,12.907649930562323,-1.9184851793042423,0.0
1760579806.7379532,12.87,nLOS,13.27,-14.65,3.01,LOS,-11.7,60.0,12.58,nLOS,-10.57,-8.83,12.9296851588694,-1.9225666346549124,0.0
1760579806.8675041,12.81,LOS,10.11,-14.89,2.96,LOS,-10.62,60.0,12.67,nLOS,-7.11,-22.84,12.94860171939802,-1.9438977565177442,0.0
1760579807.0527062,12.78,LOS,7.49,-9.1,2.99,LOS,-10.6,60.0,13.03,nLOS,60.0,-60.0,13.02166768096541,-2.198275859490982,0.0
1760579807.1416705,12.74,nLOS,14.33,-9.53,3.05,LOS,-10.68,60.0,12.3,nLOS,-9.8,-20.58,12.778152598912952,-1.7376649654515492,0.0
1760579807.2741492,12.75,LOS,0.99,-9.92,3.05,LOS,-10.65,60.0,12.4,nLOS,-23.37,-38.52,12.808741914778498,-1.814204052659012,0.0
1760579807.4083655,12.69,LOS,5.15,-14.12,3.16,LOS,-9.93,60.0,12.39,nLOS,-21.24,-31.34,12.729890367216644,-1.8851818995041658,0.0
1760579807.5406637,12.59,LOS,5.94,-11.85,3.18,LOS,-9.49,60.0,12.31,nLOS,-17.33,-41.94,12.655067932439671,-1.8336248460492592,0.0
1760579807.6726074,12.68,LOS,8.49,-60.0,3.19,LOS,-9.27,60.0,12.29,nLOS,-12.64,-34.12,12.685991087717992,-1.831533634316071,0.0
1760579807.8593504,12.56,LOS,4.45,-13.12,3.25,LOS,-9.37,60.0,12.33,LOS,-12.94,-23.13,12.614970675168786,-1.8987184634530858,0.0
1760579807.9475167,12.54,nLOS,6.88,-16.35,3.24,LOS,-9.48,60.0,12.29,LOS,-13.74,-23.12,12.600354070112362,-1.8598375561941793,0.0
1760579808.1148129,12.47,LOS,5.93,-13.43,3.3,LOS,-9.24,60.0,12.24,nLOS,-13.21,-34.3,12.529094378170816,-1.8616191538658902,0.0
1760579808.242927,12.42,LOS,5.52,-14.96,3.34,LOS,-8.62,60.0,12.19,LOS,-10.16,-28.93,12.47609696256024,-1.849400601016059,0.0
1760579808.3711767,12.42,LOS,9.57,-8.8,3.37,LOS,-10.14,60.0,12.21,LOS,-12.12,-26.32,12.467207330987838,-1.8869477137290624,0.0
1760579808.498243,12.31,nLOS,-4.51,-9.5,3.41,LOS,-9.12,60.0,12.15,LOS,-10.12,-15.21,12.38499407814654,-1.8629930408667539,0.0
1760579808.6247885,12.35,LOS,0.72,-12.16,3.42,LOS,-9.58,60.0,12.1,LOS,-12.12,-31.28,12.386339171127002,-1.8333068880245447,0.0
1760579808.7541995,12.27,nLOS,8.61,-15.2,3.43,LOS,-7.28,60.0,12.12,nLOS,-15.62,-24.5,12.35076229492395,-1.8517682247007146,0.0
1760579808.9010785,12.18,nLOS,4.11,-8.11,3.47,LOS,-10.45,60.0,11.98,LOS,-19.1,-34.51,12.25992851747959,-1.764021366113149,0.0
1760579809.0382667,12.22,LOS,9.12,-7.13,3.47,LOS,-7.11,60.0,11.96,LOS,-18.62,-26.89,12.273048206111662,-1.7495828996882519,0.0
1760579809.1683013,12.15,nLOS,5.69,-5.86,3.57,LOS,-8.17,60.0,11.93,nLOS,-18.91,-24.12,12.188480490974412,-1.7941967383079716,0.0
1760579809.302116,12.06,LOS,4.9,-12.43,3.58,LOS,-8.94,60.0,11.95,nLOS,-21.22,-35.27,12.148430225327422,-1.813170718078432,0.0
1760579809.43414,12.08,LOS,2.51,-2.12,3.59,LOS,-10.55,60.0,11.9,nLOS,-23.11,-35.22,12.141524701281224,-1.7803973235205464,0.0
1760579809.5655384,12.0,LOS,-7.82,-6.12,3.64,LOS,-8.23,60.0,11.9,LOS,-23.69,-45.67,12.082519715763205,-1.8124360504228687,0.0
1760579809.7300494,11.96,nLOS,-4.79,-9.6,3.62,LOS,-7.12,60.0,11.84,nLOS,-25.97,-42.16,12.061554769924008,-1.7467203658452592,0.0
1760579809.8725991,11.94,LOS,-10.66,-10.27,3.65,LOS,-7.26,60.0,11.84,LOS,-25.3,-43.47,12.038452449316152,-1.7672879507003643,0.0
1760579810.0095596,11.88,LOS,-1.61,-7.9,3.71,LOS,-8.3,60.0,11.78,nLOS,-32.72,-55.97,11.970790257894258,-1.7573187303844051,0.0
1760579810.1378205,11.95,LOS,1.84,-11.82,3.72,LOS,-8.16,-60.0,11.67,nLOS,-33.44,-60.0,11.973980648971136,-1.6727579879517025,0.0
1760579810.273375,11.8,nLOS,-1.44,-7.14,3.74,LOS,-7.88,-60.0,11.61,nLOS,-35.79,-60.0,11.8871280017654,-1.6296724594594558,0.0
1760579810.4004037,11.81,LOS,0.8,-7.25,3.82,LOS,-6.6,-60.0,11.65,LOS,-25.45,-60.0,11.860682615455628,-1.7217221868408947,0.0
1760579810.5297992,11.71,nLOS,-6.81,-3.66,3.89,LOS,-9.3,-60.0,11.67,LOS,-21.67,-60.0,11.786923682564355,-1.784365068730071,0.0
1760579810.6611743,11.73,nLOS,-12.21,-5.27,3.94,LOS,-8.7,-60.0,11.55,LOS,-18.93,-60.0,11.74788858150986,-1.7163026211984485,0.0
1760579810.7931812,11.64,nLOS,-6.14,-2.44,3.7,nLOS,3.1,60.0,11.59,LOS,-21.76,-60.0,11.833287180543461,-1.5810411426402866,0.0
1760579810.9396641,11.65,nLOS,2.78,-5.12,3.98,LOS,0.11,-60.0,11.51,LOS,-20.13,-60.0,11.685825093729266,-1.7063274544557165,0.0
1760579811.0783944,11.64,nLOS,1.81,1.28,4.03,LOS,-12.75,-60.0,11.46,LOS,-21.8,-60.0,11.647612725084688,-1.696520291779886,0.0
1760579811.2092664,11.59,nLOS,-11.11,0.56,4.0,LOS,-19.52,60.0,11.45,LOS,-17.12,-59.21,11.638717277283385,-1.6650408592998591,0.0
1760579811.3730593,11.51,nLOS,-13.96,-1.1,4.01,LOS,-16.76,60.0,11.42,nLOS,-20.11,-60.0,11.59354790257403,-1.6432028469358395,0.0
1760579811.5028098,11.43,nLOS,-1.12,-4.47,4.12,LOS,-4.11,60.0,11.37,nLOS,-5.1,60.0,11.495463969646618,-1.6723782938450262,0.0
1760579811.630224,11.42,nLOS,0.76,-6.83,4.14,LOS,-4.6,60.0,11.32,nLOS,0.9,60.0,11.472468216693146,-1.640612192283926,0.0
1760579811.7624295,11.36,nLOS,-2.35,-7.45,4.1,LOS,-2.83,60.0,11.36,nLOS,-3.11,60.0,11.473147944379727,-1.6483069347122394,0.0
1760579811.8994381,11.29,LOS,1.83,0.13,4.19,LOS,-5.59,-60.0,11.3,nLOS,2.51,60.0,11.387576307188441,-1.6542235534460334,0.0
1760579812.0408094,11.3,nLOS,-4.13,-1.13,4.28,LOS,-4.73,-60.0,11.24,nLOS,0.12,60.0,11.33691114845073,-1.6608933661445746,0.0
1760579812.173198,11.24,nLOS,-9.92,-5.1,4.27,LOS,-5.63,-60.0,11.24,nLOS,0.76,60.0,11.315766017425089,-1.6530224673013874,0.0
1760579812.351679,11.2,nLOS,-7.33,-2.1,4.25,LOS,-2.74,-60.0,11.23,nLOS,1.11,37.12,11.3067059315779,-1.6298928793482061,0.0
1760579812.434207,11.13,nLOS,8.98,-60.0,4.34,LOS,0.2,-60.0,11.16,nLOS,5.16,29.96,11.219710710822085,-1.625254130901755,0.0
1760579812.6060708,11.01,nLOS,9.11,0.78,4.38,LOS,-1.4,-60.0,11.1,nLOS,0.89,21.4,11.137846539933168,-1.5957047987066186,0.0
1760579812.6921873,10.98,nLOS,28.3,60.0,4.46,LOS,-1.64,-60.0,11.12,nLOS,0.89,17.88,11.087366057674355,-1.6662214555797,0.0
1760579812.824079,10.99,nLOS,27.27,-9.3,4.46,LOS,0.92,-60.0,11.12,nLOS,-1.12,11.97,11.091739937400915,-1.66635465019317,0.0
1760579812.9558234,10.94,nLOS,44.62,-60.0,4.46,LOS,2.12,-60.0,11.06,nLOS,-3.11,10.11,11.060716946861254,-1.6109235916408977,0.0
1760579813.1051564,11.02,nLOS,17.1,-5.53,4.52,LOS,0.5,-60.0,11.05,nLOS,-9.9,4.73,11.06372481466681,-1.6417334276894506,0.0
1760579813.267713,10.88,nLOS,25.1,-1.12,4.54,LOS,0.51,-60.0,10.93,nLOS,-10.38,2.12,10.974838657533649,-1.541566653334815,0.0
1760579813.3977149,10.76,nLOS,25.24,-10.2,4.61,LOS,0.11,-60.0,10.87,nLOS,-4.12,-60.0,10.878347731347201,-1.5307748729858381,0.0
1760579813.524721,10.79,nLOS,19.35,-1.1,4.56,LOS,1.11,-60.0,10.83,nLOS,-3.11,17.12,10.91152921094256,-1.4602283732510446,0.0
1760579813.7016544,10.63,nLOS,34.11,-2.2,4.7,LOS,1.89,-60.0,10.82,nLOS,4.12,-60.0,10.7685942358493,-1.5418975208592616,0.0
1760579813.7871587,10.39,nLOS,20.93,-17.42,4.74,LOS,0.69,-60.0,10.76,nLOS,2.96,24.11,10.634813080213375,-1.514133495767737,0.0
1760579813.9236362,10.42,nLOS,12.98,-17.11,4.76,LOS,0.4,-60.0,10.76,nLOS,9.1,-47.48,10.6377027453818,-1.5257329691773451,0.0
1760579814.1152458,10.36,nLOS,10.56,-36.1,4.85,LOS,-1.19,-60.0,10.74,nLOS,10.12,-45.56,10.562295192977798,-1.5626527444353515,0.0
1760579814.2045925,10.41,nLOS,0.28,60.0,4.87,LOS,-1.87,-60.0,10.65,nLOS,9.24,-60.0,10.562771080634272,-1.4895572956207694,0.0
1760579814.3412058,10.34,nLOS,0.64,-20.37,4.81,LOS,-2.87,-60.0,10.69,nLOS,7.19,46.99,10.567878854279828,-1.4924311027646762,0.0
1760579814.4712114,10.3,nLOS,13.98,-60.0,4.85,LOS,-3.1,-60.0,10.65,nLOS,12.88,39.92,10.524687530841163,-1.4799637898542144,0.0
1760579814.603671,10.28,nLOS,2.67,-18.95,4.88,LOS,-1.49,-60.0,10.66,nLOS,13.75,-60.0,10.5015736019302,-1.5076742707994517,0.0
1760579814.733822,10.31,nLOS,9.22,-19.36,4.94,LOS,0.91,-60.0,10.67,nLOS,2.17,27.81,10.48495502869338,-1.5525442190641745,0.0
1760579814.8640676,10.31,nLOS,8.3,-20.12,4.94,LOS,1.71,-60.0,10.67,nLOS,2.79,24.87,10.48495502869338,-1.5525442190641745,0.0
1760579815.0023794,10.31,nLOS,6.11,-17.11,5.02,LOS,1.67,-60.0,10.51,nLOS,1.53,25.62,10.424618131543374,-1.4481113398778425,0.0
1760579815.1801283,10.24,nLOS,0.87,-15.11,5.04,LOS,0.76,-60.0,10.6,nLOS,0.29,-46.34,10.393746683897842,-1.5478146723791448,0.0
1760579815.307666,10.23,LOS,-2.15,-60.0,5.13,LOS,1.83,-60.0,10.54,nLOS,1.7,35.33,10.335532905140267,-1.5449525330693412,0.0
1760579815.4385679,10.24,nLOS,-1.19,-60.0,5.13,LOS,1.96,-60.0,10.53,nLOS,5.69,32.11,10.338811540005034,-1.5352332528385684,0.0
1760579815.5711474,10.17,nLOS,2.75,-15.1,5.15,LOS,1.91,-60.0,10.38,nLOS,15.22,-53.4,10.28107062081939,-1.4028238961146868,0.0
1760579815.7098198,10.16,LOS,-3.94,-60.0,5.21,LOS,0.62,-60.0,10.48,nLOS,-1.12,60.0,10.256114532014852,-1.53617649026442,0.0
1760579815.840882,10.07,nLOS,-10.24,-21.57,5.21,LOS,2.95,-60.0,10.33,nLOS,1.12,32.1,10.200363633735808,-1.3925402698325855,0.0
1760579815.9775367,10.01,nLOS,-5.39,-17.88,5.26,LOS,3.99,-60.0,10.29,nLOS,7.39,23.85,10.143632486572749,-1.384547531227975,0.0
1760579816.1653845,9.99,nLOS,-7.25,-17.32,5.32,LOS,2.92,-60.0,10.2,nLOS,0.29,21.51,10.094720956904997,-1.3305415324641376,0.0
1760579816.2518604,10.0,nLOS,-7.1,-60.0,5.38,LOS,3.2,-60.0,10.3,nLOS,1.62,23.1,10.077381093713345,-1.4643930150620643,0.0
1760579816.3823056,9.84,nLOS,-9.11,-22.78,5.41,LOS,5.23,-60.0,10.33,nLOS,3.71,24.12,9.99344739062789,-1.5142683367318077,0.0
1760579816.5105755,9.8,nLOS,-21.11,-7.2,5.37,LOS,4.13,-60.0,10.31,nLOS,-1.22,19.75,9.994618920733922,-1.4735127218934023,0.0
1760579816.640464,9.86,nLOS,-11.48,-20.2,5.38,LOS,5.48,-60.0,10.26,nLOS,2.25,16.4,10.011193820136524,-1.4293739039965068,0.0
1760579816.7698612,9.74,nLOS,-6.12,-14.11,5.45,LOS,4.33,-60.0,10.26,nLOS,-1.1,12.32,9.920928987052058,-1.4722934074943388,0.0
1760579816.8994944,9.66,nLOS,-14.48,3.43,5.54,LOS,4.8,-60.0,10.21,nLOS,-1.6,14.11,9.833062667768543,-1.4766008274760654,0.0
1760579817.065915,9.7,nLOS,-15.3,-19.2,5.53,LOS,4.55,-60.0,10.22,LOS,-4.46,11.97,9.857155539342855,-1.4796411168244106,0.0
1760579817.2533662,9.64,nLOS,-10.92,-24.6,5.58,LOS,5.75,-60.0,10.29,LOS,-3.37,14.73,9.810605430409872,-1.5748547437705747,0.0
1760579817.3386028,9.59,nLOS,-8.11,-24.31,5.65,LOS,5.48,-60.0,10.24,LOS,-5.25,8.3,9.746439735235812,-1.5670874022981636,0.0
1760579817.4687488,9.53,nLOS,-16.1,-13.94,5.68,LOS,4.4,-60.0,10.11,LOS,-2.62,11.11,9.691916046761268,-1.460842100290037,0.0
1760579817.5963202,9.53,LOS,-10.1,-60.0,5.73,LOS,6.33,-60.0,10.12,LOS,-4.11,14.49,9.666346570452223,-1.4976788070951055,0.0
1760579817.722755,None,None,None,None,5.76,LOS,7.1,-60.0,10.08,LOS,-5.21,4.7,None,None,None
1760579817.8474753,9.47,nLOS,-10.12,-44.12,5.8,LOS,7.3,-60.0,10.07,LOS,-6.7,7.7,9.598035232104477,-1.488825245152879,0.0
1760579817.9764965,9.4,nLOS,-11.9,-15.82,5.85,LOS,8.64,-60.0,10.03,LOS,-3.0,5.37,9.536708325755239,-1.4786890509007151,0.0
